update,total_steps,episodes_in_rollout,mean_recent_total_pnl,std_recent_total_pnl,approx_kl,clip_frac,entropy,policy_loss,value_loss
193,395264,96,-0.3890974554972027,1.4538369084462026,0.0028766923448226103,0.030110677083333332,-0.9341999143362045,-0.0007958601733359197,1.4199893946448963
194,397312,96,-0.4463234831112672,1.4960610121485531,0.003053591964999214,0.027506510416666668,-0.9398370931545893,-0.0022065600108665726,1.364721093326807
195,399360,96,-0.33731121836348416,1.5000911304322755,0.0020651554805226624,0.031656901041666664,-0.9424842943747839,-0.0015060487154793616,0.981433279812336
196,401408,96,-0.4031757449186888,1.548845901361664,0.002267077322661256,0.026204427083333332,-0.9430403808752695,-0.0006983214989304543,2.805304822822412
197,403456,96,-0.3878257026836583,1.6264186270354524,0.00147506066908439,0.019694010416666668,-0.9401057213544846,-0.0005008008835526804,2.349169542392095
198,405504,96,-0.42614928862709156,1.6536245165684456,0.0007389917736873031,0.012369791666666666,-0.9306468516588211,0.00030755238064254325,1.9222783173123996
199,407552,96,-0.40298579593157996,1.664152725085613,0.0033268466067966074,0.028889973958333332,-0.9287830491860708,-0.0017243950472523768,1.4138958441714446
200,409600,112,-0.3570851621096082,1.6068922951439983,0.008322745862339312,0.07112630208333333,-0.9339199165503184,-0.003449497763843586,1.3750819973647594
201,411648,96,-0.36203443485770914,1.466645461658512,0.004207025534318139,0.05322265625,-0.9482299039761225,-0.00029438469209708273,0.8206009839971861
202,413696,96,-0.3457919927816044,1.487504902429325,0.0049223306705243886,0.043212890625,-0.9544061770041784,-0.00193647644482553,1.3098505040009816
203,415744,96,-0.42166583744105124,1.480506290486858,0.0011057602435660858,0.034098307291666664,-0.9580535640319189,-0.0017616867165391643,2.01693124572436
204,417792,96,-0.3645544866295766,1.534981291029223,0.0028852302542266748,0.032063802083333336,-0.9584797670443853,0.0007020281045697629,1.256683739523093
205,419840,96,-0.43819047024716234,1.6253474310907399,0.0025342935890269778,0.01318359375,-0.9604760458072027,-0.00019534433037430668,3.962994468708833
206,421888,96,-0.31216409838291687,1.601694836350727,0.0001803749182727188,0.030924479166666668,-0.95816042025884,-0.002197400162306925,1.17054354523619
207,423936,96,-0.22265088350170853,1.6136804785382817,0.0020696449792012572,0.018798828125,-0.966333861152331,0.000417686717507119,1.4757483849922817
208,425984,96,-0.2726209526769256,1.6365718496098653,0.003906963878155996,0.037434895833333336,-0.981399248043696,-0.00018778706241088608,2.468074599901835
209,428032,96,-0.27207426589545436,1.65592283389053,0.0070178472669795156,0.042643229166666664,-1.0007459372282028,-0.0013135120874115576,1.6414606074492137
210,430080,112,-0.38201089664124815,1.6047260185663077,0.0065859557944349945,0.039225260416666664,-1.0244080821673076,-0.0031650178910543523,1.3186589864393075
211,432128,96,-0.4850139731192285,1.5614819142703102,0.002797507021265725,0.037109375,-1.0411286304394405,-0.00034591881558299065,1.398768109579881
212,434176,96,-0.48229328451352843,1.5058007516920144,0.0038081700525557003,0.05908203125,-1.0418071448802948,0.0001256735025284191,1.2708306051790714
213,436224,96,-0.41436987914407725,1.3980558068990954,0.003276124111531923,0.054117838541666664,-1.0506409108638763,-0.0001883424314049383,0.6591469856599966
214,438272,96,-0.4122521164608466,1.4557479655415635,0.0035857245966326445,0.054117838541666664,-1.063199942310651,0.00037393781046072644,2.161567762494087
215,440320,96,-0.38932258479620485,1.4526672513763623,0.004539199939851339,0.031982421875,-1.0690440833568573,-0.000980128990098213,1.3760380608340104
216,442368,96,-0.30223817423773147,1.4286544418099698,0.003521208078988517,0.06103515625,-1.072147513429324,-0.0016746490776616458,1.1170445072154205
217,444416,96,-0.3984321952231495,1.474699490150335,0.0050149931145521505,0.040852864583333336,-1.0852568298578262,-0.0012590667853752773,1.5697625080744426
218,446464,96,-0.4370713704161521,1.5363941110302584,0.0024562243391604475,0.03564453125,-1.0928377608458202,-0.0006310302899995198,5.488022680083911
219,448512,96,-0.4305387371421709,1.522470493649676,0.0013933958834968507,0.013997395833333334,-1.0976043343544006,-0.0006073466890181104,0.8976671186586221
220,450560,96,-0.5304038347667352,1.522386619275207,0.001876410940894857,0.041829427083333336,-1.1015745749076207,-0.0015725587921527524,1.9428733338912327
221,452608,112,-0.4751787791166984,1.4511126777593317,0.00482977059436962,0.060384114583333336,-1.1095843613147736,-0.004730125539936125,0.6237752288579941
222,454656,96,-0.39018112586655185,1.2616089402968933,0.00271060773714756,0.036865234375,-1.1232741524775822,-0.0018439553386997432,0.6909110148747762
223,456704,96,-0.3440772936095097,1.29265407899895,0.004792650123514856,0.060872395833333336,-1.1325816164414089,-0.00039348706680660445,0.6904901700715224
224,458752,96,-0.3108359324685839,1.3274776361198044,0.0030002334679011256,0.03857421875,-1.1312221934398015,-0.004212295190275957,3.3172151322166123
225,460800,96,-0.3944114152925293,1.349970185263908,0.002607622077145303,0.022054036458333332,-1.1281137267748516,0.00017564270820003003,1.4358108167846997
226,462848,96,-0.44757480555285384,1.4641476356296061,0.0033517285579970726,0.023274739583333332,-1.1255613019069035,-4.2765605030581355e-05,1.8522285521030426
227,464896,96,-0.5412711028820155,1.475797941373227,0.0017529778900401045,0.035563151041666664,-1.1261664927005768,-0.0006272727041505277,1.7296414487063885
228,466944,96,-0.535064905890674,1.4005089790154166,0.002280179954444369,0.024495442708333332,-1.1223100672165554,0.0008123459410853684,1.3439724631607533
229,468992,96,-0.49401768571630805,1.43004750723152,0.003860896627884358,0.035319010416666664,-1.1194909413655598,0.00047626356536056846,2.0277243964374065
230,471040,96,-0.4558482266095134,1.3981056036086026,0.0011900147947017103,0.016845703125,-1.1139977822701137,-2.956480602733791e-05,1.9337636133035023
231,473088,112,-0.5243390992180376,1.422840685442059,0.003575443154356132,0.0458984375,-1.1184321443239849,0.0003077521881399055,1.645297701160113
232,475136,96,-0.5304812906874498,1.453814719042291,0.0023839279116752246,0.041422526041666664,-1.129633828997612,-0.0008692705984382579,2.5822237158815065
233,477184,96,-0.4942058306108926,1.5300587199069602,0.0018774981435853988,0.051106770833333336,-1.1364804456631343,-0.0010676280362531543,5.165444287161033
234,479232,96,-0.45376832540362844,1.5497659176726695,0.0020712396750847497,0.025960286458333332,-1.142723023891449,-0.0009028108906932175,1.607373411456744
235,481280,96,-0.3151708560599362,1.5077191182871654,0.004802886115309472,0.035725911458333336,-1.143520916501681,-0.0008458165029878728,0.9396154868106047
236,483328,96,-0.3436101560097793,1.5368754059105776,0.0007871767350782951,0.01513671875,-1.132366453607877,-0.0006371178315021098,4.039859036604564
237,485376,96,-0.27972711339356343,1.5469263467700483,0.0034759737512407205,0.04150390625,-1.1293780654668808,-0.0018618393029707174,5.856271435817082
238,487424,96,-0.34825722654168983,1.581150623103178,0.0018667354791735609,0.018798828125,-1.1250545432170231,-0.0013345028661812346,2.406482716401418
239,489472,96,-0.39725950434863344,1.6105674302211017,0.003550727036781609,0.052652994791666664,-1.1222859273354213,0.0012325295683695003,1.3044696065286796
240,491520,96,-0.3333795452109704,1.5249997768095898,0.003990046000884225,0.07421875,-1.1221241503953934,-0.0038233717205002904,0.9136331627766291
241,493568,96,-0.3936178357716776,1.539801404814568,0.0039505212334915996,0.059488932291666664,-1.1219895680745442,-0.0019238700236504276,2.525437258183956
242,495616,112,-0.4022441885438107,1.5325079575625933,0.0014205371941595029,0.013346354166666666,-1.1217422087987263,-6.386277770313124e-05,3.4491650511821113
243,497664,96,-0.4714258929035106,1.6407264473532293,0.0010669195423057924,0.031494140625,-1.1283981154362361,-0.0018266927218064666,4.258402655522029
244,499712,96,-0.45803066874267273,1.7064451838404144,0.0015435152454301715,0.022867838541666668,-1.133548344175021,-0.0006039233703631908,2.9843002247313657
245,501760,96,-0.46598582776324576,1.813908639353841,0.001337630848865956,0.006998697916666667,-1.1415691028038661,-0.000568223602992172,24.298923703531425
246,503808,96,-0.46806972623987747,1.7321484126635942,0.0037293894371638694,0.01953125,-1.1431022485097249,-0.0005865476268809289,2.214283478756746
247,505856,96,-0.38308325570225626,1.6414245544331563,0.0031313331176837287,0.038981119791666664,-1.1433244695266087,-0.0010999159033720691,2.2625785395503044
248,507904,96,-0.41747776529912595,1.6375845040152202,0.0046759530766091,0.034993489583333336,-1.1455937425295513,-0.0005877330549992621,2.1412379816174507
249,509952,96,-0.4239494638687447,1.485720016087774,0.000930892633429418,0.016438802083333332,-1.1559057831764221,-0.0003474212365593606,2.6011027519901595
250,512000,96,-0.4769329214684664,1.5396884409710458,0.0027630339027382433,0.037353515625,-1.161229893565178,-0.0015824799290082108,5.036535861591498
251,514048,96,-0.4368899029242593,1.498982194446952,0.00610377368866466,0.040852864583333336,-1.1673738658428192,-0.0013165466273979594,0.9593668517967066
252,516096,112,-0.46477813421682457,1.4606350563704178,0.0045162798002517475,0.051513671875,-1.1842863857746124,0.0012654288536092888,1.6042628027498722
253,518144,96,-0.4435666508235374,1.537384998313075,0.0036048916808795184,0.02490234375,-1.1945083290338516,-0.0021088837917583683,9.530857145786285
254,520192,96,-0.3817724973959553,1.491135303214312,0.0054696512427957105,0.036295572916666664,-1.1912849446137745,-0.0009649440180510283,1.715949724117915
255,522240,96,-0.449761540166017,1.5273176702566285,0.0035525127702082195,0.036702473958333336,-1.1937647610902786,-0.0010821535058009128,1.8551021665334702
256,524288,96,-0.41031628258348846,1.5935278746281625,0.0025822955552333346,0.05908203125,-1.2096762259801228,-0.002420016312195609,2.8155240242679915
257,526336,96,-0.33311164213215805,1.580907412903874,0.0018554368968276929,0.048258463541666664,-1.2150600502888362,-0.0006796352778716633,1.1616452485322952
258,528384,96,-0.3348365167458638,1.5346702203641946,0.006882532305705051,0.06453450520833333,-1.2186827659606934,-0.004553793512362366,6.035513224701087
259,530432,96,-0.3215282114406331,1.5195852105959542,0.0044259113977507996,0.025472005208333332,-1.2222126523653667,0.0009926036776353915,1.6737294122576714
260,532480,96,-0.30203585819420725,1.5539243793782886,0.006764043918034683,0.058349609375,-1.2244731535514195,-0.0003964123219096412,3.4680593013763428
261,534528,96,-0.36870276908565375,1.523389610898523,0.004563508400072654,0.06730143229166667,-1.2217934628327687,-0.0004718654478589694,1.7375687037905057
262,536576,96,-0.33283586857566944,1.518765994574513,0.0038225817358276495,0.043538411458333336,-1.2284293323755264,-0.0002866923459805548,1.074211881806453
263,538624,112,-0.42456944809729813,1.5307819578009656,-1.4084468906124433e-05,0.028157552083333332,-1.240793173511823,-0.0010761073014388482,5.207914337515831
264,540672,96,-0.38168169706158195,1.42124178222888,0.00807133064760516,0.047932942708333336,-1.2517249484856923,-0.0007264075878386697,1.109860400358836
265,542720,96,-0.325960180711386,1.484843183211286,0.00414739636471495,0.086181640625,-1.259563758969307,-0.0013009212367857497,1.497264397641023
266,544768,96,-0.3780148832912132,1.5335342667718852,0.004187373298918828,0.043619791666666664,-1.2574183344841003,-0.0004615226256040235,2.6565546517570815
267,546816,96,-0.2687581738403355,1.5256211100879635,0.003869451417510087,0.041829427083333336,-1.2551897565523784,-0.0010796450175500165,7.498314439008634
268,548864,96,-0.2844093791218972,1.5176857040929543,0.004316474999844407,0.023356119791666668,-1.2552362630764644,-0.002077150779465834,1.0473994575440884
269,550912,96,-0.43181116418300647,1.5045509447246026,0.004177064343821257,0.050944010416666664,-1.2664443651835124,-0.00022903840484408042,2.4712236672639847
270,552960,96,-0.5063439090791245,1.5865914728378927,0.0003681522988093396,0.041178385416666664,-1.2786493847767513,0.0007152413939669108,3.2488109370072684
271,555008,96,-0.4613621387811369,1.4772575990623877,0.002688850237367054,0.035237630208333336,-1.2888950953880947,0.00040199069674902904,1.2792174480855465
272,557056,96,-0.4315551391146937,1.503396139855666,0.003722274792380631,0.04541015625,-1.3021052032709122,0.0006549411142865816,0.7430319897830486
273,559104,112,-0.3377321942227327,1.5023643503096753,0.003213539719581604,0.049479166666666664,-1.315392663081487,-0.0015942687217223768,2.396669695774714
274,561152,96,-0.306225313023895,1.4365968915452612,0.005448087458110725,0.048909505208333336,-1.3211377610762913,-0.0018765957599195342,3.462710770467917
275,563200,96,-0.34163386260042616,1.3927894709801816,0.004439241534176593,0.053955078125,-1.33303435643514,-0.0009457734219419459,1.0650454113880794
276,565248,96,-0.3163432098338864,1.3960840112857957,0.007836431526811793,0.06681315104166667,-1.3428106009960175,-0.001104651940598463,1.1691331962744396
277,567296,96,-0.36411990997751004,1.4377720400937057,0.007343081786530092,0.043863932291666664,-1.3376941531896591,-0.001227427109067018,2.7802572498718896
278,569344,96,-0.3603429891654907,1.4241316626888478,0.005925501919894789,0.048990885416666664,-1.3387099206447601,-0.0009057969825031856,2.423548554380735
279,571392,96,-0.3671540776892995,1.4517411886651894,0.004552916643054535,0.053955078125,-1.345304658015569,-0.0024121951525254795,1.165449680139621
280,573440,96,-0.42364239609688087,1.46358052434567,0.006405899514599393,0.07600911458333333,-1.3544712762037914,0.0019118940593519558,2.154952501257261
281,575488,96,-0.3586138725591559,1.398360905399022,0.0015694999504679192,0.042887369791666664,-1.3510492791732152,-0.0016631811352757115,1.650906686981519
282,577536,96,-0.3561889365089142,1.4223024730555485,0.0021056587186952433,0.0322265625,-1.3538644313812256,-0.0003801509931993981,1.5432619626323383
283,579584,96,-0.3415285597085469,1.421076521113768,0.003908037741590912,0.052327473958333336,-1.3557960043350856,-0.0027021691979219518,0.9991948554913203
284,581632,112,-0.32878924906215823,1.3636777446616044,0.003123231988865882,0.042236328125,-1.357847238580386,-0.0002417459351515087,1.2098386424283187
285,583680,96,-0.3187597312411176,1.3799637969761351,0.004371007535761843,0.024332682291666668,-1.3551687200864155,-0.0003526904183672741,1.3306442486743133
286,585728,96,-0.278449691150679,1.2880842441471907,0.0031698538611332574,0.04541015625,-1.3581629991531372,0.0005536649162725856,1.1217126635213692
287,587776,96,-0.27407210650062813,1.3551407033450433,0.00430536469987904,0.042399088541666664,-1.3570637653271358,-0.0017205201147589833,3.7564405699570975
288,589824,96,-0.3100603296397814,1.4429475908160097,0.0035575114112968245,0.028401692708333332,-1.3628788342078526,-0.0019788176869042218,2.428572326898575
289,591872,96,-0.3450804511354589,1.4410126542358788,0.006670450985742112,0.06941731770833333,-1.3719905316829681,0.0027705103614910818,1.4092626223961513
290,593920,96,-0.3809266850589967,1.4823110118936285,0.0056647222469716025,0.07649739583333333,-1.372162049015363,2.736340199286739e-05,3.6376283317804337
291,595968,96,-0.41415060746085586,1.4606768566788182,0.003584027028409764,0.029541015625,-1.3763830363750458,-0.001722306808611999,1.3271534989277523
292,598016,96,-0.40637957140066994,1.3770087445848904,0.004798658163053915,0.06534830729166667,-1.38272591928641,-0.0009404487403420111,1.3321342232326667
293,600064,96,-0.41616632777900425,1.3961625705102683,0.0023339014345159135,0.044921875,-1.3857591599225998,-0.0017142701593305294,2.2258971706032753
294,602112,112,-0.3421899171148904,1.3800912459701056,0.004698159570883338,0.042887369791666664,-1.378732865055402,-0.0004300997970858589,1.394495042661826
295,604160,96,-0.3705033254021787,1.388347817995223,0.005489074479555711,0.053385416666666664,-1.3800384749968846,0.00023339484080982706,1.4648596147696178
296,606208,96,-0.3399527536366167,1.4203296531221157,0.006487109533433492,0.06868489583333333,-1.390622819463412,-0.0015296655668256183,3.400154041747252
297,608256,96,-0.2944301151173856,1.4943018666161947,0.005129197466885671,0.052408854166666664,-1.3915183146794636,-0.002003731623214359,6.183839840193589
298,610304,96,-0.3768342584861222,1.499674410100538,0.0040214779728557914,0.040364583333333336,-1.3954589366912842,-0.00246995419729501,2.6953706120451293
299,612352,96,-0.354625528926132,1.4544808186664495,0.004980036853036533,0.056233723958333336,-1.4001415620247524,-0.0009176581612943361,1.2856557903190453
300,614400,96,-0.38471652082145724,1.4308465182698258,0.003659887481868888,0.0712890625,-1.403379812836647,-0.0032562104946312806,2.140849399069945
301,616448,96,-0.40317377281896133,1.3773614691561422,0.004808335691147174,0.07039388020833333,-1.406872108578682,-0.0004438168543856591,3.5099881986776986
302,618496,96,-0.3860183052251237,1.3712249080948455,0.004328779488181074,0.07112630208333333,-1.4072239597638447,-0.0021045437849049145,4.11381820589304
303,620544,96,-0.40175861671988644,1.4332048951150973,0.005869093409273773,0.059977213541666664,-1.4120318641265233,0.000790223003908371,2.9596120988329253
304,622592,96,-0.39550729439706606,1.4170073640445766,0.003188914677593857,0.051595052083333336,-1.4251212179660797,-0.0007360670570051298,2.2359421836833158
305,624640,112,-0.395769604620375,1.3592632839754135,0.008107113651931286,0.06404622395833333,-1.4322424232959747,0.0005498879375712326,1.1766117413838704
306,626688,96,-0.3191455169203663,1.220721762457275,0.0014482352319949616,0.022298177083333332,-1.4413434863090515,-0.000966190806745241,1.0688599422574043
307,628736,96,-0.3167414087797718,1.2055094149671055,0.004370576411020011,0.045003255208333336,-1.4519506692886353,0.00013017270248383284,1.6742470612128575
308,630784,96,-0.29759246040166887,1.1437980782929023,0.004107465307849149,0.047770182291666664,-1.4631522297859192,0.0005237343236027906,0.6253897901624441
309,632832,96,-0.3602477704807842,1.377548980163586,0.003910774122535561,0.026529947916666668,-1.4773047020037968,-0.001393092602180938,6.744570558269818
310,634880,96,-0.3626454836050237,1.4352840595001088,0.012361995710913712,0.12345377604166667,-1.4825094143549602,0.0027732975237692394,1.8236485173304875
311,636928,96,-0.356139757886105,1.4416591963826992,0.007176866386240969,0.08113606770833333,-1.4964468628168106,0.0016284746137292434,1.3960560858249664
312,638976,96,-0.3346335673341699,1.4802126544974166,0.005124387360410765,0.033365885416666664,-1.507543424765269,-0.00016648006082201997,1.1372458549837272
313,641024,96,-0.3150207299972796,1.2432446702399707,0.010447721482099345,0.09309895833333333,-1.5096204628547032,-0.00029220464299820986,0.7395068667829037
314,643072,96,-0.3858758534143597,1.3554309391567698,0.005737012756677966,0.060628255208333336,-1.5109019825855892,-0.0009414091958509138,6.780338803927104
315,645120,112,-0.45456384481488626,1.333945026263413,0.0015037436484514426,0.0390625,-1.5114067544539769,0.0003733306269471844,1.4929568742712338
316,647168,96,-0.45331113826325165,1.3385291906403163,0.004153613942132021,0.032063802083333336,-1.5172634820143382,0.0004054500701992462,1.4184464141726494
317,649216,96,-0.4066760596386521,1.4936164526729099,0.006538467297408109,0.056640625,-1.5150713672240574,-0.0011909632594324648,7.293609236677487
318,651264,96,-0.4015853254684378,1.4131952393147797,0.004375433035117264,0.058756510416666664,-1.5128510197003682,-0.0009823750879149884,1.9739160587390263
319,653312,96,-0.31046759749105285,1.4232563107876604,0.004376822529593483,0.053385416666666664,-1.5162522892157237,7.384397516337533e-05,1.8212317638099194
320,655360,96,-0.32063824820829806,1.4040531621271328,0.0032594636528907963,0.049886067708333336,-1.5221629589796066,0.00011523157202949126,0.8860770935813586
321,657408,96,-0.3167209393968453,1.3557728418744124,0.00704303970754457,0.072265625,-1.521871104836464,-0.000702740391716361,8.55100218206644
322,659456,96,-0.3139571467448554,1.306312769586625,0.0019468324317131191,0.037027994791666664,-1.5211768994728725,-0.00013313503586687148,0.8015531605730454
323,661504,96,-0.27259032608299977,1.3037483456714847,0.0038640469720121473,0.068115234375,-1.5278195689121883,-0.0014749711845070124,2.1773378551006317
324,663552,96,-0.29323346980783394,1.2998599859192876,0.011846168131645149,0.12361653645833333,-1.5361280639966328,-0.002048991135476778,1.897889939447244
325,665600,96,-0.33027030005485686,1.3573848085634366,0.0029486080748029053,0.048095703125,-1.537240743637085,-0.002322220398734013,1.6769257858395576
326,667648,112,-0.3266145126298125,1.2620612877544952,0.0050360729995494085,0.03857421875,-1.543544625242551,-0.00036398053634911776,1.3126927812894185
327,669696,96,-0.33589272199211706,1.2215574769069593,0.006576135541157176,0.05810546875,-1.5526561389366786,-0.0010876720286129664,0.6190362566461166
328,671744,96,-0.3204580268364986,1.199371666074972,0.0028846884864227227,0.037841796875,-1.5524969448645909,0.0006152153655420989,1.141502180447181
329,673792,96,-0.2805759657866295,1.1437634790898936,0.0022981064103078097,0.092529296875,-1.5562606652577717,0.0001655538750734801,1.1678066588938236
330,675840,96,-0.24784337430935316,1.1326082403649664,0.0065815486984017,0.075927734375,-1.5614114453395207,-0.0014868381355578701,0.7300625462085009
331,677888,96,-0.28481806159728107,1.233549377195494,0.004528222566780944,0.053466796875,-1.5637581944465637,-0.0012057338026352227,1.7586815357208252
332,679936,96,-0.3661455466637251,1.2296818581070699,0.0020426748863731823,0.029866536458333332,-1.5669910858074825,-0.00046365409313390654,1.269291232029597
333,681984,96,-0.34080812922358805,1.20500506691237,0.008031358185689896,0.08479817708333333,-1.5817681948343914,0.0004903218941763043,0.9112675959865252
334,684032,96,-0.27066233833399966,1.2610551362166977,0.00836371821545375,0.1201171875,-1.590574140350024,0.0053386681829579175,0.9339448685447375
335,686080,96,-0.24189213063344106,1.1945652078439346,0.003829358145594597,0.048583984375,-1.5953933050235112,-0.00038529109830657643,0.7350522341827551
336,688128,112,-0.19796955775662112,1.296129287717001,0.005035486664079751,0.07039388020833333,-1.6062809626261394,-0.003615758464244815,3.1782498843967915
337,690176,96,-0.2095354177739674,1.3090709922056234,0.003335490201910337,0.055745442708333336,-1.6153707404931386,0.0007867372478358448,0.9679206013679504
338,692224,96,-0.2645475330994941,1.2723161729550474,0.00859901167374725,0.10904947916666667,-1.6260805428028107,0.00019155336000646153,0.7459497861564159
339,694272,96,-0.33948911011006694,1.2629960049222335,0.006375657704969247,0.06787109375,-1.6337735056877136,0.0004069442511536181,1.1487377335627873
340,696320,96,-0.42239872600142264,1.210837763458397,0.0030698031769134104,0.06331380208333333,-1.630261406302452,0.0007265270978678018,1.268288432310025
341,698368,96,-0.38568609701360046,1.145484742457226,0.0024082584326000265,0.033040364583333336,-1.6252504388491313,0.000800648364626492,0.9569336051742235
342,700416,96,-0.3626255162344833,1.1493698929892247,0.007962249888805673,0.08203125,-1.632492755850156,0.0004423747304826975,0.6281775000194708
343,702464,96,-0.3056441377791054,1.092431930433748,0.003903066273778677,0.07503255208333333,-1.6388230969508488,0.0008525522134732455,0.5916337010761102
344,704512,96,-0.2404974395741367,1.1296257924896413,0.009907336779482042,0.12906901041666666,-1.6388290127118428,0.0026139724359381944,0.6585953341176113
345,706560,96,-0.2273196742433699,1.0503464834972542,0.003999411662031586,0.08577473958333333,-1.6350024193525314,0.00246703486967211,0.8999389273424944
346,708608,96,-0.30591441260538166,1.1979479038261185,0.005106109281769022,0.053873697916666664,-1.6269122908512752,0.0005211897660046816,2.983311779797077
347,710656,112,-0.35287107101781856,1.2961621763739088,0.003635237730729083,0.08479817708333333,-1.618527129292488,-0.0007161303365137428,3.3712593391537666
348,712704,96,-0.3281254792917791,1.3294933095354722,0.006089964978552113,0.07023111979166667,-1.6128308127323787,0.0022519871223873147,1.2444330267608166
349,714752,96,-0.31067390040717086,1.4168084677533033,0.004534470450986798,0.050130208333333336,-1.6071494072675705,0.0009701734428138783,2.6290388641258082
350,716800,96,-0.3034300767178216,1.3985243839088013,0.006732790371946369,0.05908203125,-1.6087961494922638,-0.0010882795807750274,3.5560350169738135
351,718848,96,-0.3336704404877767,1.3555990218462082,0.004898245892642687,0.04638671875,-1.6132157494624455,0.001983294161618687,1.522851785024007
352,720896,96,-0.46167544774627944,1.3584552899230504,0.006981193117098883,0.06640625,-1.6260952005783718,-0.0012623959143335621,1.3426082233587902
353,722944,96,-0.4690392489721596,1.29472492885959,0.001521980583978196,0.063232421875,-1.637786790728569,-0.00045047513898074004,1.4491609185934067
354,724992,96,-0.42090993212237443,1.2532774469037722,0.005184984930868571,0.045654296875,-1.6401704202095668,-0.0009201702681214859,1.6341947950422764
355,727040,96,-0.42441300852227826,1.2310582904966205,0.005472217104397714,0.06632486979166667,-1.6434554407993953,-0.0010682439994222175,1.2304383379717667
356,729088,96,-0.3780629380260403,1.2125749824314105,0.006120581160454701,0.059488932291666664,-1.6416323731342952,-0.0017768097362325836,0.6544868915031353
357,731136,112,-0.32167476305457726,1.2167886805961068,0.001723903570867454,0.041097005208333336,-1.6451232930024464,-0.00028747820761054754,2.533978303273519
358,733184,96,-0.39846776150396124,1.2756646025575655,0.00452807256563877,0.0478515625,-1.647372509042422,-0.0017855319990000378,2.4312732045849166
359,735232,96,-0.3198221119740512,1.2619464706527745,0.005988798240044464,0.037434895833333336,-1.6497199833393097,-0.000926564825931564,1.296229001134634
360,737280,96,-0.3379097036759754,1.2524626826092202,0.004879175656242296,0.07169596354166667,-1.6445227960745494,0.0003039657409923772,0.8400463884075483
361,739328,96,-0.336320922401121,1.229796867760923,0.0027672820433508605,0.01708984375,-1.647116447488467,0.0001860557240433991,0.6759665453185638
362,741376,96,-0.2730156488617585,1.1327577589910152,0.0019691080960910767,0.026123046875,-1.6500556667645772,0.0007371146469571007,1.4632932047049205
363,743424,96,-0.27248322775929606,1.1397502487100097,0.008168142104599005,0.070068359375,-1.6584346890449524,0.00013000000035390258,1.7252481219669182
364,745472,96,-0.24489390618559648,1.1073894280241994,0.008030458799718568,0.0986328125,-1.6638152798016865,-0.0004283807841905703,0.9343417026102543
365,747520,96,-0.30844431699603275,1.1838441052727686,0.005677132644147302,0.052327473958333336,-1.6720013568798702,0.0009425286940919856,1.234929480900367
366,749568,96,-0.36111594791151574,1.2557203331873836,0.00478199464851059,0.042887369791666664,-1.6761088371276855,-0.0015194406150840223,2.662733924885591
367,751616,96,-0.417109696811659,1.2490226471372599,0.00486306621072193,0.044921875,-1.6788561095794041,3.89710379143556e-05,1.2256565019488335
368,753664,112,-0.44937267401351993,1.3243882548179355,0.006939832557691261,0.07958984375,-1.6795543332894642,0.0008579516822161773,2.9250903353095055
369,755712,96,-0.3878322642436197,1.303083199099667,0.0034766383178066462,0.054768880208333336,-1.6718420386314392,-8.026401822765668e-05,1.6920705797771614
370,757760,96,-0.33886014467370623,1.203140234031356,0.0076639874605461955,0.0966796875,-1.6764806707700093,0.0021455074505259595,0.7564034027357897
371,759808,96,-0.26257738386649726,1.2053767589421835,0.004733962598644818,0.044514973958333336,-1.6865374545256298,0.0011658350898263354,1.8044554851949215
372,761856,96,-0.2778230398285274,1.2161773322581544,0.0027908290503546596,0.031819661458333336,-1.684342513481776,-0.001059028843883425,2.4549347534775734
373,763904,96,-0.28342312355138716,1.1947764029427321,0.00627034209901467,0.034423828125,-1.6915621260801952,-0.0009400075068697333,1.354486672828595
374,765952,96,-0.31839214311183406,1.2285906875616204,0.00835788900925157,0.067138671875,-1.69720462958018,-0.00022613365824023882,0.8733733805517355
375,768000,96,-0.3211564250051099,1.2269675577945496,0.006511221484591563,0.07918294270833333,-1.7034006267786026,-0.0008740007566908995,2.6050370732943215
376,770048,96,-0.30114641710398415,1.1786099042622877,0.008010480911859,0.064453125,-1.7099604954322178,-0.0013129802731176217,1.0750860882302125
377,772096,96,-0.38793633149461243,1.207041607518236,0.0038396764818268516,0.046875,-1.7209754784901936,0.00034235827236746746,2.152820477883021
378,774144,112,-0.3602353154982921,1.264272969276053,0.0031985810104136667,0.034586588541666664,-1.7314813534418743,-0.0008270153775811195,0.9029382926722368
379,776192,96,-0.3908409788166455,1.1758563331831633,0.00417310082896923,0.034505208333333336,-1.7287527918815613,-0.00017056899378076196,0.4760106932371855
380,778240,96,-0.39931613869736593,1.1867071812668495,0.0039003030979074538,0.0546875,-1.720201740662257,0.0005610732526596015,1.2106567434966564
381,780288,96,-0.35130079927765123,1.1803222051437634,0.0038090355810709298,0.07975260416666667,-1.712898810704549,-0.0029875324689783156,1.4642859622836113
382,782336,96,-0.30427481964423275,1.144326560038357,0.005490742148443435,0.061442057291666664,-1.7122979660828908,-0.0008230296759090076,0.7284261137247086
383,784384,96,-0.2654228803499468,1.2039338812255456,0.008107951716131842,0.086669921875,-1.7125432988007863,0.00031532920547761023,0.9303397710124651
384,786432,96,-0.2587231037999551,1.423683467445031,0.008374527911655605,0.091064453125,-1.7108331074317296,-0.0027391243008120605,9.872303615013758
